county,city,address,date,lat,long
OKLAHOMA,OKLAHOMA CITY,5012 BROOKLINE S,1/20/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,7408 KNIGHT LAKE DR 220,1/21/2004,35.54628,-97.631546
OKLAHOMA,OKLAHOMA CITY,4322 BLACKWELDEN N,2/4/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,1508 30 SW,2/7/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,1425 104 NW TER,2/9/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,2312 HUDSON S,2/16/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,6100 MAY N,2/17/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,2035 BRITTON E RD,2/20/2004,35.5656,-97.5312
OKLAHOMA,OKLAHOMA CITY,6110 MAY N 27,3/11/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,7631 12TH NW,3/12/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,2223 32 SW ST,3/17/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,12027 ASHFORD DR,3/21/2004,35.591808,-97.720217
OKLAHOMA,OKLAHOMA CITY,8101 YOUNGS S BLVD,3/27/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,6120 COUNTRY RIDGE LN,4/6/2004,35.404587,-97.197194
OKLAHOMA,OKLAHOMA CITY,1512 1/2 YOUNGS S BLVD,4/7/2004,,
OKLAHOMA,OKLAHOMA CITY,3220 84 SW ST,4/7/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,1312 25 SW ST 3,4/8/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,103 22 SW ST,4/13/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,1155 WILSHIRE W,5/1/2004,35.549152,-97.634922
OKLAHOMA,OKLAHOMA CITY,3501 META S AVE,5/8/2004,35.430044,-97.58063
OKLAHOMA,OKLAHOMA CITY,3824 37 SW,5/9/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,9628 29 SE ST 4,6/22/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,4313 16 NW,6/22/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,5712 19 NW ST 215,6/24/2004,35.258247,-95.125948
OKLAHOMA,OKLAHOMA CITY,2312 HUDSON S A,6/24/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,3500 DOUGLAS S BLVD 11,7/7/2004,35.654907,-97.478109
OKLAHOMA,OKLAHOMA CITY,6805 13 NW ST,7/21/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,1332 74 SW ST 227A,8/31/2004,35.309818,-97.946444
OKLAHOMA,OKLAHOMA CITY,1201 9TH NW ST,8/31/2004,34.184547,-97.144111
OKLAHOMA,OKLAHOMA CITY,6520 57TH SE,9/22/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,1417 96 NW,9/29/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,27 42 SW ST,11/5/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,4801 BERRYMAN RD,11/12/2004,35.417488,-97.358703
OKLAHOMA,OKLAHOMA CITY,1425 51 SW ST,12/25/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,900 FARA N,12/26/2004,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,5804 HARVEY S AVE B,1/10/2005,35.943902,-95.651813
OKLAHOMA,OKLAHOMA CITY,2444 BINKLEY W C,2/17/2005,35.540191,-97.529585
OKLAHOMA,OKLAHOMA CITY,2004 27 NW,5/4/2005,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,8300 DOUGLAS S,8/3/2005,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,33 COPELAND,10/2/2005,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,3524 DUMAS AVE,11/23/2005,35.429599,-97.578077
OKLAHOMA,OKLAHOMA CITY,500 45 SE ST,2/3/2006,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,624 71 SE ST,2/13/2006,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,5607 ARROWOOD DR,4/1/2006,35.322554,-97.515453
OKLAHOMA,OKLAHOMA CITY,3745 37TH SW ST,4/8/2006,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,5720 19TH NW ST 124,4/11/2006,35.258244,-95.124795
OKLAHOMA,OKLAHOMA CITY,1721 1/2 4TH NW,1/5/2007,,
OKLAHOMA,OKLAHOMA CITY,1001 32ND SW,5/11/2009,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,4147 20 NW,4/12/2010,35.473,-97.5171
OKLAHOMA,OKLAHOMA CITY,1628 7TH NW,11/7/2010,34.182616,-97.14896
OKLAHOMA,OKLAHOMA CITY,2701 EAST LINDSEY LANE 3,7/23/2012,35.332145,-97.443928
OKLAHOMA,OKLAHOMA CITY,4214 HOLIDAY PLACE,8/16/2012,35.536055,-97.595332
OKLAHOMA,OKLAHOMA CITY,8901 AARON DR DRIVE,1/21/2014,35.561544,-97.669344
OKLAHOMA,PAULS VALLEY,2916 53 SW ST,3/18/2002,34.7401,-97.2222
OKLAHOMA,SPENCER,2125 18TH NW,7/13/2003,38.917991,-77.041652
OKLAHOMA,VALLEY BROOK,4805 BROOKLINE S AVE,3/12/2001,35.46,-97.51
OKLAHOMA,VALLEY BROOK,512 NORTHWEST 9TH STREET,8/10/2010,35.476952,-97.521858
OKLAHOMA,VILLAGE,1008 SOUTHEAST 51ST STREET,1/18/2003,35.41375,-97.493717
OKLAHOMA,WARR ACRES,2805 SOUTHEAST 57TH STREET,9/25/2000,35.408942,-97.461919
OKLAHOMA,WARR ACRES,5613 ARROW DRIVE,2/1/2001,35.409588,-97.471899
OKLAHOMA,WARR ACRES,708 WATERVIEW ROAD,4/17/2001,35.33858,-97.52578
OKLAHOMA,WARR ACRES,7316 KINGS RIDGE ROAD,10/21/2003,35.5226,-97.6189
OKLAHOMA,WILSON,2708 CRAMER,5/4/2001,35.498085,-97.381459
OKMULGEE,BEGGS,5404 MACARTHUR N BLVD,7/28/2000,35.665276,-97.478317
OKMULGEE,BEGGS,3719 ST CHARLES N,5/15/2009,29.927183,-90.094886
OKMULGEE,BEGGS,5710 42ND NW ST,10/8/2009,36.339177,-97.818824
OKMULGEE,BEGGS,6037 58TH NW ST,8/26/2011,48.771951,-94.879477
OKMULGEE,HENRYETTA,4702 HARVARD N AVE,3/25/2001,35.064825,-94.618825
OKMULGEE,HENRYETTA,1225 ANDERSON W,12/3/2001,35.900348,-94.971513
OKMULGEE,HENRYETTA,17501 HOGGBACK RD,10/22/2002,35.4399,-95.9819
OKMULGEE,HENRYETTA,8775 220 N RD,6/10/2009,36.658415,-96.320382
OKMULGEE,HENRYETTA,405 NORTH MUSKOGEE STREET,8/18/2009,35.743805,-96.076033
OKMULGEE,HENRYETTA,9881 LITTLE ROAD,9/17/2009,35.777013,-96.018268
OKMULGEE,HENRYETTA,9984 OLD HWY 75,3/9/2010,35.71164,-96.028953
OKMULGEE,HENRYETTA,18460 HOFFMAN RD,9/8/2011,35.492617,-95.865833
OKMULGEE,MOUNDS,3 3 RT 585,4/10/2006,35.8765,-96.0611
OKMULGEE,MOUNDS,1204 DOLLINS N ST,7/22/2011,35.92617,-94.972288
OKMULGEE,OKMULGEE,10165 CHESTNUT ST,9/1/2000,42.076371,-71.245867
OKMULGEE,OKMULGEE,1211 DOLLINS N,1/8/2001,35.451866,-95.977111
OKMULGEE,OKMULGEE,31445 SOUTH 210 ROAD,1/16/2001,35.399093,-95.99959
OKMULGEE,OKMULGEE,509 NORTHEAST 1ST STREET,5/10/2001,35.468483,-97.504917
OKMULGEE,OKMULGEE,307 NORTH 7TH STREET,8/9/2001,36.706062,-97.075611
OKMULGEE,OKMULGEE,415 EAST ORANGE STREET,2/4/2002,33.41836,-111.932673
OKMULGEE,OKMULGEE,203 SOUTH 17TH STREET,3/8/2002,35.430364,-96.321283
OKMULGEE,OKMULGEE,21355 SMITH ROAD,9/8/2002,35.667723,-95.813616
OKMULGEE,OKMULGEE,2345 NORTH 230 PLAZA,1/27/2003,35.821713,-95.962009
OKMULGEE,OKMULGEE,14744 CREAGOR ROAD,1/31/2003,35.6677,-95.969
OKMULGEE,OKMULGEE,450 GRACE N,2/18/2003,35.389496,-94.445887
OKMULGEE,OKMULGEE,400 OKLAHOMA N ST,4/23/2003,36.9038,-100.53713
OKMULGEE,OKMULGEE,1200 MADISON N,4/24/2003,36.440629,-99.394783
OKMULGEE,OKMULGEE,413 1/2 TAFT N ST,8/23/2003,,
OKMULGEE,OKMULGEE,616 FLORIDA S ST,3/18/2004,27.766487,-82.409077
OKMULGEE,OKMULGEE,1406 OKMULGEE N ST,9/15/2004,35.639728,-95.975646
OKMULGEE,OKMULGEE,10500 191 N RD,9/19/2004,36.658412,-96.320684
OKMULGEE,OKMULGEE,2409 4TH E ST,9/24/2006,33.187715,-87.531808
OKMULGEE,OKMULGEE,1408 EUFAULA W ST,8/13/2008,35.638115,-95.987716
OKMULGEE,OKMULGEE,810 9TH W ST,4/22/2009,27.492065,-82.570328
OKMULGEE,OKMULGEE,716 EMERSON,8/28/2009,35.611474,-95.963081
OKMULGEE,OKMULGEE,12950 BANYAN W RD,11/4/2009,35.58093,-95.962761
OKMULGEE,OKMULGEE,1400 OKMULGEE N ST,2/23/2010,35.639302,-95.975646
OKMULGEE,OKMULGEE,10165 CHESTNUT RD,3/25/2010,35.50738,-96.013591
OKMULGEE,OKMULGEE,1721 COLLINS N ST,4/1/2010,35.92617,-94.972288
OKMULGEE,OKMULGEE,3465 PICKERING DRIVE,9/4/2010,35.690159,-96.130928
OKMULGEE,OKMULGEE,1200 NORTH MADISON,11/5/2010,35.635929,-95.987591
OKMULGEE,OKMULGEE,1611 PARK LANE,11/22/2010,35.61424,-95.947841
OKMULGEE,OKMULGEE,2710 NORTH MIAMI AVENUE 403,12/17/2010,35.653095,-95.95929
OKMULGEE,OKMULGEE,1402 EAST 4TH STREET,12/20/2010,35.624423,-95.95268
OKMULGEE,OKMULGEE,800 NORTH OKMULGEE STREET,7/27/2011,35.630191,-95.975512
OKMULGEE,OKMULGEE,815 WEST 7 STREET,8/16/2011,39.311039,-94.91828
OKMULGEE,OKMULGEE,618 SOUTH MORTON AVENUE,9/8/2011,35.617383,-95.973019
OSAGE,BARNSDALL,1400 EAST 36TH STREET,1/3/2000,35.594526,-95.952074
OSAGE,BARNSDALL,217 WEST 9TH STREET,2/22/2000,35.646952,-97.485989
OSAGE,BARNSDALL,100 CREEK FOREST 182,2/20/2009,35.60978,-95.954405
OSAGE,BARNSDALL,1231 WEST 6TH STREET 1,5/20/2009,36.150507,-95.989526
OSAGE,BARTLESVILLE,1002 NORTH WILLIAMS,1/29/2003,35.631836,-95.964992
OSAGE,BARTLESVILLE,1006 WEST 7TH STREET,10/14/2010,36.147957,-96.003647
OSAGE,BARTLESVILLE,718 NORTH GRIFFIN AVENUE,12/18/2010,35.62966,-95.978982
OSAGE,BARTLESVILLE,1412 WEST 6TH STREET,2/18/2011,34.382097,-96.143598
OSAGE,BURBANK,917 WEST FIRST,3/30/2002,35.413745,-99.414402
OSAGE,FAIRFAX,4775 224 N RD,1/14/2000,36.658415,-96.320354
OSAGE,FAIRFAX,206 5 N ST,7/18/2002,34.503027,-97.939776
OSAGE,FAIRFAX,201 MAPLE W ST,1/12/2003,26.846567,-80.074345
OSAGE,HOMINY,219 WEST BIRCH,6/3/2003,35.429065,-96.300598
OSAGE,HOMINY,WEST MAPLE STREET 512,6/25/2003,36.368715,-95.830373
OSAGE,HOMINY,322 COUNTY TOAD 3002,10/7/2010,36.548422,-97.83696
OSAGE,OSAGE,12603 STATE HWY 123,5/24/2009,36.678602,-96.010456
OSAGE,PAWHUSKA,439 CARTER AVE,10/25/2001,36.693589,-96.729338
OSAGE,PAWHUSKA,560 1 N ST,4/25/2002,35.754217,-98.748942
OSAGE,PAWHUSKA,903 MCKINNELY,10/8/2002,36.6678,-96.3372
OSAGE,PAWHUSKA,351 TALLCHIEF,5/6/2008,36.567362,-96.712921
OSAGE,PAWHUSKA,518 1ST W,2/22/2010,42.340095,-111.388848
OSAGE,PONCA CITY,1313 CANARY DR,5/13/2009,36.727925,-97.087875
OSAGE,PONCA CITY,1519 DENOYA,3/31/2010,36.7267,-97.0667
OSAGE,SAND SPRINGS,823 EAST 12TH STREET,9/27/2001,34.773033,-96.667377
OSAGE,SAND SPRINGS,8 TIMBERLINE,6/25/2002,36.1394,-96.11
OSAGE,SKIATOOK,3732 KELLY AVE,6/28/2001,35.693193,-97.496189
OSAGE,SKIATOOK,CATFISH DRIVE 252,8/5/2002,36.689431,-96.915145
OSAGE,SKIATOOK,153 VICTORY STREET,8/28/2003,36.682787,-97.036982
OSAGE,SKIATOOK,564 NORTH CITY VIEW,9/28/2004,34.8414507,-99.3520299
OSAGE,SKIATOOK,3875 197TH W N AVE,9/14/2006,36.681454,-97.128048
OSAGE,SKIATOOK,9823 MOVELIA HILLS,5/9/2007,36.3684,-96.0014
OSAGE,SKIATOOK,9803 BRIAR CLIFF RD,10/22/2008,34.900004,-95.73871
OSAGE,SKIATOOK,2223 OVERLOOK DRIVE,5/4/2009,36.376797,-96.124387
OSAGE,SKIATOOK,2998 WEST 177TH WEST AVENUE,8/17/2009,36.778446,-95.647622
OSAGE,SKIATOOK,5028 NORTH BUCK TRAIL,9/28/2009,36.22215,-96.113368
OSAGE,SPERRY,114 BIGHORN N ST 9,2/6/2001,34.753683,-98.185257
OSAGE,SPERRY,4 J-VINE RD,6/29/2001,35.123517,-95.366438
OSAGE,SPERRY,4607 MUNSON W RD,1/8/2003,35.253635,-94.548777
OSAGE,SPERRY,5561 NORTH JAVINE HILL ROAD,3/21/2003,36.398504,-96.043663
OSAGE,SPERRY,704 SOUTH PERSHING STREET,3/24/2003,36.362632,-96.022039
OSAGE,SPERRY,4217 WEST PERRIER STREET,5/31/2003,36.371713,-96.034591
OSAGE,SPERRY,420 WEST 6TH STREET,7/10/2008,36.148836,-95.994468
OSAGE,TULSA,415 NORTH CHOCTAW STREET,5/15/2002,36.795377,-95.931681
OSAGE,TULSA,213 NORTH BUFFALO STREET,6/10/2002,36.559041,-97.15362
OSAGE,TULSA,415 NORTH CHOCTAW,1/2/2003,35.470512,-97.26504
OSAGE,9452 OSAGE N DR,2/26/2006,2/26/2006,,
OTTAWA,AFTON,4110 WEST 53RD N AVENUE,5/25/2001,36.234096,-96.038616
OTTAWA,AFTON,1403 UNION N AVE,6/24/2010,35.064825,-94.618825
OTTAWA,COMMERCE,3536 35TH N ST,5/4/2001,27.804089,-82.681148
OTTAWA,COMMERCE,6002 58TH NW ST,5/27/2002,48.771956,-94.878277
OTTAWA,FAIRLAND,3536 35TH W N AVE,3/30/2001,36.200088,-96.030547
OTTAWA,FAIRLAND,3034 WEST 43RD ST N STREET,12/29/2002,35.697004,-95.401133
OTTAWA,FAIRLAND,4744 NORTH 53RD W STREET,1/4/2003,36.193088,-96.050833
OTTAWA,FAIRLAND,3808 WEST 43RD ST. NORTH,7/2/2008,36.216046,-96.034746
OTTAWA,MIAMI,106 ROSS S,10/5/2001,36.436068,-95.268837
OTTAWA,MIAMI,314 DOWNING S,5/29/2003,34.504994,-98.978605
OTTAWA,MIAMI,106 NORTH 1ST,9/15/2003,33.990814,-96.37637
OTTAWA,MIAMI,310 MAIN N,9/23/2003,36.9173,-94.8797
OTTAWA,MIAMI,116 QUINCY N ST,1/26/2004,34.746555,-97.215063
OTTAWA,MIAMI,193 EAST 61201 ROAD,8/6/2006,35.354231,-95.564727
OTTAWA,MIAMI,2230 WILLOW LN,12/7/2006,36.901663,-94.858488
OTTAWA,MIAMI,505 ROCKDALE AVE,2/5/2008,36.881785,-94.864101
OTTAWA,MIAMI,225 8TH SE AVE,12/5/2008,36.864678,-94.874448
OTTAWA,MIAMI,11619 LAKE S DR,10/5/2010,25.817458,-80.279853
OTTAWA,MIAMI,114 1/2 F NW ST,1/18/2011,,
OTTAWA,MIAMI,412 NORTHWEST J STREET,3/21/2011,35.263114,-95.12837
OTTAWA,MIAMI,1400 NORTHEAST 16TH AVENUE,8/10/2011,45.532895,-122.649483
OTTAWA,MIAMI,520 NORTHEAST F STREET,7/12/2012,35.259204,-95.119149
OTTAWA,MIAMI,215 SOUTHEAST F ST SE STREET,12/13/2013,34.230352,-95.613018
OTTAWA,NORTH MIAMI,623 NEBRASKA STREET,10/10/2012,36.919712,-94.881987
OTTAWA,PICHER,306 NORTHEAST 11TH PLACE,1/16/2001,26.658668,-81.950479
OTTAWA,PICHER,307 NORTHWEST L STREET,9/18/2001,39.84364,-84.90391
OTTAWA,PICHER,57765 EAST 40TH ROAD,12/6/2001,34.010215,-118.262757
OTTAWA,PICHER,2040 NORTHEAST A STREET,10/17/2002,39.0386,-87.135301
OTTAWA,QUAPAW,207 SOUTHEAST M STREET 1,12/5/2001,34.231273,-95.605394
OTTAWA,QUAPAW,21 NORTHEAST H,11/12/2002,26.693128,-80.66673
OTTAWA,QUAPAW,200 CHESTNUT STREET,2/1/2012,36.95626,-94.793478
OTTAWA,WYANDOTTE,2013 SOUTHWEST P,1/19/2000,36.7934,-94.7252
OTTAWA,WYANDOTTE,315 NORTHWEST S STREET,2/16/2001,33.608657,-96.410596
OTTAWA,WYANDOTTE,321 NORTHWEST PARK AVENUE,4/4/2001,45.525299,-122.679159
OTTAWA,WYANDOTTE,118 SOUTHEAST C STREET,11/5/2004,35.251435,-95.126392
OTTAWA,WYANDOTTE,321 PICHER ST,2/7/2011,36.98313,-94.834126
OTTAWA,WYANDOTTE,68800 EAST 134TH ROAD,10/8/2012,36.7934,-94.7252
PAWNEE,CLEVELAND,68651 EAST COUNTRY ROAD 175,3/27/2003,35.015036,-97.929533
PAWNEE,TERLTON,110 SLOAN S ST,9/7/2001,35.573575,-95.476103
PAYNE,CUSHING,305 WEST DELAWARE STREET 8,3/9/2001,35.007904,-97.363153
PAYNE,CUSHING,99 CLUB RD,12/7/2001,34.236768,-97.165953
PAYNE,CUSHING,225 DIVINE E ST,11/29/2003,34.842388,-95.544972
PAYNE,CUSHING,43101 EAST 43RD ROAD,12/6/2003,36.100627,-95.830981
PAYNE,CUSHING,314 LUELLA N ST,9/26/2011,35.460732,-95.939758
PAYNE,CUSHING,925 EAST 2ND STREET,2/23/2012,35.977718,-96.759506
PAYNE,CUSHING,1108 EAST E GREENLEE ST,12/4/2013,35.986921,-96.755608
PAYNE,DRUMRIGHT,1040 BRETHREN S RD,9/4/2001,35.967784,-96.837917
PAYNE,DRUMRIGHT,3745 LINWOOD N RD,1/27/2003,36.731603,-95.943975
PAYNE,GLENCOE,700 SOUTH CLEVELAND AVENUE,1/14/2011,35.973473,-96.772308
PAYNE,ORLANDO,1209 GREEN LEE,7/31/2001,36.1489,-97.3781
PAYNE,PERKINS,1227 EAST GREENLEE STREET,3/17/2003,35.986805,-96.75309
PAYNE,PERKINS,1200 EAST PECAN #16,11/21/2003,,
PAYNE,PERKINS,3923 NORTH LINWOOD,5/25/2009,36.021393,-96.748558
PAYNE,PERKINS,509 EAST WALNUT,8/25/2009,35.796439,-95.244386
PAYNE,PERKINS,6619 WEST MAIN STREET,8/13/2010,35.984653,-96.862869
PAYNE,PERKINS,523.5 EAST MOSES STREET,9/7/2010,35.981396,-96.760757
PAYNE,PERKINS,1307 MAIN N ST,9/7/2010,36.664762,-98.564453
PAYNE,STILLWATER,111 SOUTH ROSE AVENUE,2/12/2000,36.227184,-96.925095
PAYNE,STILLWATER,5606 104TH E ST,2/29/2000,36.082519,-95.861117
PAYNE,STILLWATER,7514 104TH E AVE,3/6/2000,47.162101,-122.329265
PAYNE,STILLWATER,3405 SOUTH BRUSH CREEK,10/25/2000,36.066335,-97.015862
PAYNE,STILLWATER,423 NORTHWEST 3RD STREET 5,12/23/2000,36.680772,-101.486104
PAYNE,STILLWATER,710 EAST 104TH STREET,1/15/2001,35.99997,-97.049795
PAYNE,STILLWATER,204 NORTHEAST 5TH,1/16/2001,35.254072,-95.120832
PAYNE,STILLWATER,918 WEST FREEMAN #19,1/24/2001,,
PAYNE,STILLWATER,401 SOUTH MORTON STREET,1/27/2001,39.163004,-86.536282
PAYNE,STILLWATER,6909 RANGE S RD,1/31/2001,36.041733,-97.14043
PAYNE,STILLWATER,500 MCDONALD N ST 90-3,3/20/2001,36.131113,-97.063843
PAYNE,STILLWATER,8203 44TH E ST,3/23/2001,47.217107,-122.304582
PAYNE,STILLWATER,810 JARDOT S,6/1/2001,36.112545,-97.035553
PAYNE,STILLWATER,4514 FURMAN DR,3/15/2004,36.173106,-97.12207
PAYNE,STILLWATER,1718 YOST RD,2/9/2007,36.203583,-97.037697
PAYNE,STILLWATER,904 JAMES S CT,7/22/2009,27.759825,-82.646681
PAYNE,STILLWATER,1018 KNOBLOCK ST,10/11/2009,36.110685,-97.06543
PAYNE,STILLWATER,3019 LAKEVIEW ST,11/16/2009,36.1449,-97.095972
PAYNE,STILLWATER,225 1/2 HUSBAND N 2,7/2/2010,,
PAYNE,STILLWATER,1315 FERN S,12/9/2010,36.1156,-97.0586
PAYNE,STILLWATER,8 COUNTRY LN,1/14/2011,36.164992,-97.032744
PAYNE,STILLWATER,3102 SOUTH MAIN STREET F107,2/19/2012,36.087678,-97.059595
PAYNE,STILLWATER,1112 SOUTH ADAMS STREET,8/9/2012,36.109264,-97.072754
PAYNE,YALE,2813 WEST LISA CIRCLE,7/1/2010,36.144465,-97.093329
PAYNE,YALE,201 EAST 32RD,8/18/2010,36.1142,-96.6992
PAYNE,YALE,208 NORTH HUSBAND STREET,8/18/2010,36.124122,-97.060434
PITTSBURG,ARPELEAR,922 EAST WILL ROGERS STREET,1/28/2003,36.135235,-97.046997
PITTSBURG,ASHLAND,101 EAST 80TH STREET,8/15/2003,36.028913,-97.057212
PITTSBURG,CANADIAN,8422 EAST 67TH STREET,8/11/2010,36.045135,-96.940014
PITTSBURG,HAILEYVILLE,2221 EAST LYDIA LANE,8/2/2008,36.104515,-97.031415
PITTSBURG,HARTSHORNE,8484 EAST VALLEY SPRINGS ROAD,1/26/2001,47.70077,-117.331112
PITTSBURG,HARTSHORNE,801 SOUTH GREYSTONE STREET,3/1/2001,36.110125,-97.133015
PITTSBURG,HARTSHORNE,420 E BEAUMONT AVE 2,10/3/2003,36.112164,-96.693817
PITTSBURG,KIOWA,420 EAST BEAUMONT STREET 5,1/14/2010,44.961588,-93.080814
PITTSBURG,KIOWA,208 E ROOSEVELT STREET BOX 1,3/13/2015,33.458686,-112.071127
PITTSBURG,KREBS,420 EAST BEAUMONT STREET 7,2/2/2009,44.961588,-93.080814
PITTSBURG,KREBS,10 NORTHWEST 2ND STREET,3/7/2013,34.927655,-95.718756
30 SOUTHEAST SE 3RD ST/S 3RD ST E,,,,,
PITTSBURG,KREBS,STREETS,12/11/2013,34.9279,-95.7158
PITTSBURG,MAZIE,529 EAST SMITH,3/9/2013,34.957136,-95.755439
PITTSBURG,MCALESTER,800 G STREET,10/23/2002,34.861121,-95.577843
PITTSBURG,MCALESTER,901 LEHIGH 20,3/19/2003,34.844694,-95.558148
PITTSBURG,MCALESTER,931 LEHIGH ST 1 & 2,1/28/2004,40.820634,-75.905917
PITTSBURG,MCALESTER,1530 PENNSYLVANIA AVE,3/14/2008,34.842164,-95.546671
PITTSBURG,MCALESTER,30 SOUTHEAST 3RD,3/14/2009,34.927572,-95.711236
PITTSBURG,MCALESTER,501 CARL ALBERT W PKWY,8/3/2009,34.93169,-95.762266
PITTSBURG,MCALESTER,900 MADISON E ST,8/6/2009,34.842388,-95.544972
PITTSBURG,MCALESTER,1015 SOUTH ELM,8/15/2012,34.921318,-95.773501
PITTSBURG,MCALESTER,45 EAST DANCING RABBIT ROAD,3/9/2013,34.14355,-96.77736
PITTSBURG,MCALESTER,715 EAST CRISLER AVE AVENUE,3/16/2013,34.949685,-95.753283
PITTSBURG,MCALESTER,103 EAST E CRISLER AVE,1/9/2014,34.949274,-95.751604
PITTSBURG,MCALESTER,521 WEST W PASTURE RD/E1370 RD 1,3/23/2014,,
PITTSBURG,MCALESTER,912 EAST MCARTHUR LN,3/27/2014,34.909134,-95.765391
PITTSBURG,MCALESTER,531 W ADAMS,1/6/2015,34.937595,-95.777567
PITTSBURG,PITTSBURG,2622 NORTH ASH STREET,1/26/2004,36.733835,-97.090834
PITTSBURG,QUINTON,305 NORTH 1ST,2/16/2002,36.90797,-100.539568
PITTSBURG,QUINTON,911 EAST TENNESSEE,9/21/2011,35.890911,-89.243679
PITTSBURG,STUART,819 EAST DELAWARE,6/2/2010,34.925749,-95.760011
PONTOTOC,ADA,411 WEST MIAMI STREET,3/24/2004,35.996145,-95.793629
PONTOTOC,ALLEN,1208 2ND N ST,6/9/2004,32.349831,-90.87269
PONTOTOC,ALLEN,RURAL ROUTE 1 2432,2/4/2011,34.002457,-118.47014
PONTOTOC,STONEWALL,2 RURAL ROUTE 13,4/22/2001,34.6526,-96.5261
PONTOTOC,STONEWALL,7 DEVILS & ADAMSON RD,12/12/2004,34.929836,-95.631223
POTTAWATOMIE EARLSBORO,1100 MISSISSIPPI S,2/9/2000,2/9/2000,,
POTTAWATOMIE MCLOUD,1301 BERNARD ST,2/4/2000,2/4/2000,,
POTTAWATOMIE MCLOUD,1300 SANDY CREEK,9/17/2001,9/17/2001,,
POTTAWATOMIE MCLOUD,3300 MISSISSIPPI N ST,10/25/2001,10/25/2001,,
POTTAWATOMIE SHAWNEE,315 WEST 2ND,1/26/2001,1/26/2001,,
POTTAWATOMIE SHAWNEE,29880 PARKWOOD RD,5/31/2001,5/31/2001,,
POTTAWATOMIE SHAWNEE,13080 COUNTY LINE RD,5/31/2001,5/31/2001,,
POTTAWATOMIE SHAWNEE,36 QUAILWOOD RUN,12/27/2001,12/27/2001,,
POTTAWATOMIE SHAWNEE,4411 SMOKING TREE,4/13/2002,4/13/2002,,
POTTAWATOMIE SHAWNEE,27 SEQUAYAH ST,4/25/2002,4/25/2002,,
POTTAWATOMIE SHAWNEE,214 OAKLAND W ST,3/16/2003,3/16/2003,,
POTTAWATOMIE SHAWNEE,23 CONCORD,6/5/2003,6/5/2003,,
POTTAWATOMIE SHAWNEE,121 HIGH N,3/9/2006,3/9/2006,,
POTTAWATOMIE TECUMSEH,318 MINNESOTA S,2/25/2001,2/25/2001,,
POTTAWATOMIE TECUMSEH,632 CHAPMAN N ST,3/22/2001,3/22/2001,,
POTTAWATOMIE TECUMSEH,228 CENTER S,3/22/2001,3/22/2001,,
POTTAWATOMIE TECUMSEH,308 LOUISA S ST,4/16/2001,4/16/2001,,
POTTAWATOMIE TECUMSEH,220.5 LINCOLN S ST,10/30/2002,10/30/2002,,
POTTAWATOMIE TECUMSEH,13004 VALLEY VIEW RD,10/30/2002,10/30/2002,,
PUSHMATAHA,ANTLERS,2 SENECA,3/14/2005,35.343105,-96.901808
PUSHMATAHA,CLAYTON,221 9TH E ST A,8/24/2000,34.842388,-95.544972
PUSHMATAHA,DAISY,15409 NORTH GADDY ROAD,11/15/2001,35.294227,-97.000056
PUSHMATAHA,RATTAN,7 SPRING VALLEY LN,2/18/2005,31.071414,-97.509852
ROGERS,CATOOSA,601 8TH SE ST,11/3/2003,34.159952,-97.12383
ROGERS,CLAREMORE,320 CLEARLOCK,6/1/2001,36.3126,-95.6159
ROGERS,CLAREMORE,19907 22ND E ST,6/18/2001,47.076102,-122.400361
ROGERS,CLAREMORE,504 RYAN W ST,6/25/2001,34.828572,-97.260885
